delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,is_duplicate,delay_hours,is_heavy
18979.0,xpressbees,electronics,truck,two day,south,foggy,227.9,48.13,0.0,0.0,no,delivered,4,1283.89,0,0.0,1
18980.0,ecom express,electronics,scooter,two day,east,stormy,263.3,35.01,0.0,0.0,no,delivered,4,1421.53,0,0.0,1
18981.0,shadowfax,cosmetics,ev bike,same day,north,rainy,184.8,17.02,0.0,0.0,yes,delayed,2,1075.06,0,0.0,1
18982.0,dhl,electronics,scooter,standard,west,cold,132.6,17.25,0.0,0.0,no,delivered,3,714.75,0,0.0,1
18983.0,dhl,pharmacy,bike,standard,west,stormy,259.3,46.37,0.0,0.0,no,delivered,4,1435.61,0,0.0,1
18984.0,ecom express,clothing,van,two day,east,hot,178.5,16.72,0.0,0.0,no,delivered,5,942.66,0,0.0,1
18985.0,blue dart,electronics,scooter,two day,west,clear,93.1,28.31,0.0,0.0,no,delivered,5,550.43,0,0.0,1
18986.0,amazon logistics,cosmetics,ev bike,express,north,stormy,67.9,13.86,0.0,0.0,yes,delayed,2,431.08,0,0.0,1
18987.0,dhl,groceries,truck,same day,south,hot,108.7,34.47,0.0,0.0,no,delivered,3,746.91,0,0.0,1
18988.0,shadowfax,electronics,bike,standard,south,foggy,226.4,26.77,0.0,0.0,no,delivered,4,1212.31,0,0.0,1
18989.0,xpressbees,cosmetics,van,same day,north,hot,64.9,21.18,0.0,0.0,no,delivered,4,488.04,0,0.0,1
18990.0,delhivery,automobile parts,ev van,standard,east,clear,201.3,37.65,0.0,0.0,no,delivered,4,1119.45,0,0.0,1
18991.0,blue dart,pharmacy,ev bike,standard,south,stormy,128.2,10.69,0.0,0.0,no,delivered,4,673.07,0,0.0,1
18992.0,blue dart,groceries,truck,same day,east,hot,49.2,42.74,0.0,0.0,no,delivered,4,474.22,0,0.0,1
18993.0,amazon logistics,fragile items,ev van,two day,west,stormy,193.3,3.62,0.0,0.0,no,delivered,4,977.36,0,0.0,0
18994.0,delhivery,groceries,bike,two day,west,clear,293.2,7.23,0.0,0.0,no,delivered,5,1487.69,0,0.0,0
18995.0,shadowfax,pharmacy,ev bike,express,south,foggy,10.4,27.78,0.0,0.0,yes,delayed,3,185.34,0,0.0,1
18996.0,delhivery,furniture,bike,same day,north,hot,191.1,23.81,0.0,0.0,no,delivered,4,1126.93,0,0.0,1
18997.0,xpressbees,cosmetics,truck,same day,south,clear,46.9,22.15,0.0,0.0,no,delivered,5,400.95,0,0.0,1
18998.0,ecom express,furniture,bike,express,south,foggy,10.0,49.13,0.0,0.0,no,delivered,3,247.39,0,0.0,1
18999.0,dhl,furniture,van,same day,north,hot,59.4,13.43,0.0,0.0,no,delivered,5,437.29,0,0.0,1
19000.0,blue dart,groceries,bike,two day,east,foggy,44.0,31.87,0.0,0.0,no,delivered,5,315.61,0,0.0,1
19001.0,fedex,documents,scooter,express,south,foggy,82.6,29.12,0.0,0.0,yes,delayed,2,550.36,0,0.0,1
19002.0,xpressbees,furniture,truck,standard,central,stormy,186.8,11.95,0.0,0.0,no,delivered,4,969.85,0,0.0,1
19003.0,xpressbees,electronics,ev bike,two day,north,stormy,267.2,28.33,0.0,0.0,no,delivered,4,1420.99,0,0.0,1
19004.0,shadowfax,groceries,ev van,same day,central,rainy,23.6,49.52,0.0,0.0,no,delivered,5,366.74,0,0.0,1
19005.0,shadowfax,electronics,ev van,express,south,clear,72.6,8.7,0.0,0.0,yes,delayed,2,439.1,0,0.0,0
19006.0,shadowfax,documents,bike,standard,south,hot,7.5,9.13,0.0,0.0,no,delivered,3,95.6674,0,0.0,0
19007.0,blue dart,groceries,ev van,express,south,hot,149.5,14.03,0.0,0.0,no,delivered,4,839.59,0,0.0,1
19008.0,blue dart,electronics,scooter,two day,south,rainy,109.3,27.1,0.0,0.0,no,delivered,5,627.8,0,0.0,1
19009.0,ecom express,documents,ev van,express,north,rainy,273.4,23.71,0.0,0.0,yes,delayed,3,1488.13,0,0.0,1
19010.0,shadowfax,cosmetics,ev van,two day,central,clear,38.7,38.21,0.0,0.0,no,delivered,4,308.13,0,0.0,1
19011.0,amazon logistics,automobile parts,ev van,standard,south,rainy,148.3,45.98,0.0,0.0,no,delivered,5,879.44,0,0.0,1
19012.0,shadowfax,pharmacy,truck,standard,central,foggy,250.4,35.33,0.0,0.0,no,delivered,5,1357.99,0,0.0,1
19013.0,fedex,cosmetics,ev bike,standard,west,hot,217.5,28.02,0.0,0.0,no,delivered,4,1171.56,0,0.0,1
19014.0,shadowfax,cosmetics,van,standard,west,cold,184.2,6.08,0.0,0.0,no,delivered,5,939.24,0,0.0,0
19015.0,xpressbees,automobile parts,bike,express,south,cold,205.7,10.67,0.0,0.0,no,delivered,5,1110.51,0,0.0,1
19016.0,blue dart,automobile parts,van,same day,west,foggy,251.3,37.73,0.0,0.0,no,delivered,5,1469.69,0,0.0,1
19017.0,fedex,clothing,scooter,same day,south,clear,139.9,30.35,0.0,0.0,no,delivered,5,890.55,0,0.0,1
19018.0,xpressbees,furniture,bike,same day,west,cold,144.4,0.93,0.0,0.0,no,delivered,5,824.79,0,0.0,0
19019.0,delhivery,automobile parts,bike,standard,central,clear,36.3,31.44,0.0,0.0,no,delivered,5,275.82,0,0.0,1
19020.0,delhivery,fragile items,scooter,same day,west,clear,290.8,21.55,0.0,0.0,no,delivered,4,1618.65,0,0.0,1
19021.0,blue dart,furniture,ev bike,same day,east,hot,274.7,41.69,0.0,0.0,yes,failed,1,1598.57,0,0.0,1
19022.0,shadowfax,groceries,ev van,same day,central,clear,201.1,19.9,0.0,0.0,no,delivered,4,1165.2,0,0.0,1
19023.0,ekart,electronics,ev van,same day,north,stormy,156.2,25.3,0.0,0.0,yes,delayed,3,956.9,0,0.0,1
19024.0,dhl,furniture,truck,standard,west,cold,173.0,31.15,0.0,0.0,no,delivered,5,958.45,0,0.0,1
19025.0,blue dart,furniture,ev van,express,central,cold,53.2,31.25,0.0,0.0,no,delivered,4,409.75,0,0.0,1
19026.0,ekart,pharmacy,scooter,same day,west,rainy,207.8,47.54,0.0,0.0,yes,delayed,3,1281.62,0,0.0,1
19027.0,delhivery,furniture,ev van,standard,east,rainy,218.9,23.53,0.0,0.0,no,delivered,4,1165.09,0,0.0,1
19028.0,amazon logistics,clothing,ev van,standard,central,rainy,184.5,41.24,0.0,0.0,no,delivered,4,1046.22,0,0.0,1
19029.0,fedex,automobile parts,bike,same day,north,foggy,3.6,40.33,0.0,0.0,no,delivered,5,235.99,0,0.0,1
19030.0,blue dart,clothing,van,same day,central,hot,23.5,39.86,0.0,0.0,no,delivered,5,337.08,0,0.0,1
19031.0,fedex,groceries,scooter,standard,south,rainy,44.3,2.45,0.0,0.0,no,delivered,5,228.85,0,0.0,0
19032.0,ecom express,furniture,bike,express,east,rainy,214.1,22.99,0.0,0.0,yes,delayed,2,1189.47,0,0.0,1
19033.0,amazon logistics,documents,scooter,two day,south,foggy,128.5,37.11,0.0,0.0,no,delivered,4,753.83,0,0.0,1
19034.0,amazon logistics,electronics,ev van,express,central,stormy,243.6,22.49,0.0,0.0,yes,delayed,3,1335.47,0,0.0,1
19035.0,dhl,pharmacy,scooter,express,south,rainy,289.2,28.24,0.0,0.0,yes,delayed,2,1580.72,0,0.0,1
19036.0,dhl,documents,truck,two day,south,clear,155.5,47.14,0.0,0.0,no,delivered,5,918.92,0,0.0,1
19037.0,ekart,fragile items,ev van,standard,west,cold,95.3,33.17,0.0,0.0,no,delivered,3,576.01,0,0.0,1
19038.0,ekart,fragile items,ev bike,express,south,cold,174.1,44.02,0.0,0.0,yes,delayed,2,1052.56,0,0.0,1
19039.0,ecom express,groceries,van,express,south,foggy,98.4,27.24,0.0,0.0,yes,delayed,3,623.72,0,0.0,1
19040.0,blue dart,furniture,bike,express,south,stormy,118.5,4.91,0.0,0.0,yes,failed,1,657.23,0,0.0,0
19041.0,amazon logistics,automobile parts,van,express,west,foggy,21.6,34.11,0.0,0.0,yes,failed,1,260.33,0,0.0,1
19042.0,ecom express,electronics,scooter,two day,north,foggy,101.0,25.68,0.0,0.0,no,delivered,5,582.04,0,0.0,1
19043.0,amazon logistics,groceries,ev van,standard,west,hot,292.1,33.8,0.0,0.0,no,delivered,5,1561.9,0,0.0,1
19044.0,shadowfax,electronics,ev van,same day,south,foggy,224.5,34.92,0.0,0.0,yes,delayed,3,1327.26,0,0.0,1
19045.0,amazon logistics,clothing,scooter,same day,north,hot,280.7,34.41,0.0,0.0,yes,failed,2,1606.73,0,0.0,1
19046.0,delhivery,automobile parts,bike,two day,central,rainy,94.9,39.46,0.0,0.0,no,delivered,4,592.88,0,0.0,1
19047.0,amazon logistics,electronics,ev bike,standard,south,rainy,67.2,45.64,0.0,0.0,no,delivered,5,472.92,0,0.0,1
19048.0,fedex,automobile parts,ev van,two day,south,rainy,22.3,33.84,0.0,0.0,no,delivered,4,213.02,0,0.0,1
19049.0,ecom express,fragile items,ev van,standard,north,foggy,167.9,24.38,0.0,0.0,no,delivered,4,912.64,0,0.0,1
19050.0,delhivery,pharmacy,ev bike,same day,central,cold,243.4,30.48,0.0,0.0,yes,delayed,3,1408.44,0,0.0,1
19051.0,ecom express,cosmetics,van,standard,central,stormy,292.9,31.94,0.0,0.0,no,delivered,4,1560.32,0,0.0,1
19052.0,shadowfax,clothing,van,standard,north,rainy,63.0,12.84,0.0,0.0,no,delivered,4,353.52,0,0.0,1
19053.0,delhivery,clothing,bike,same day,south,clear,22.1,27.71,0.0,0.0,no,delivered,3,293.63,0,0.0,1
19054.0,fedex,groceries,ev van,standard,north,rainy,134.1,41.69,0.0,0.0,no,delivered,5,795.57,0,0.0,1
19055.0,delhivery,cosmetics,ev van,express,west,foggy,119.6,8.58,0.0,0.0,no,delivered,4,673.74,0,0.0,0
19056.0,delhivery,documents,ev van,express,north,foggy,184.4,7.7,0.0,0.0,yes,delayed,3,995.1,0,0.0,0
19057.0,fedex,clothing,truck,express,south,rainy,174.2,37.94,0.0,0.0,yes,failed,1,1034.82,0,0.0,1
19058.0,amazon logistics,fragile items,ev van,standard,east,rainy,174.2,48.59,0.0,0.0,no,delivered,4,1016.77,0,0.0,1
19059.0,delhivery,pharmacy,bike,same day,central,rainy,288.5,28.99,0.0,0.0,yes,delayed,3,1629.47,0,0.0,1
19060.0,ekart,furniture,van,express,central,rainy,243.0,15.43,0.0,0.0,yes,failed,1,1311.29,0,0.0,1
19061.0,dhl,groceries,bike,same day,east,cold,149.2,37.08,0.0,0.0,no,delivered,5,957.24,0,0.0,1
19062.0,fedex,fragile items,truck,standard,south,rainy,58.9,41.29,0.0,0.0,no,delivered,3,418.37,0,0.0,1
19063.0,delhivery,cosmetics,bike,standard,east,rainy,251.6,6.75,0.0,0.0,no,delivered,5,1278.25,0,0.0,0
19064.0,shadowfax,groceries,scooter,standard,south,clear,17.4,21.85,0.0,0.0,no,delivered,4,152.55,0,0.0,1
19065.0,fedex,clothing,van,two day,east,clear,110.7,38.51,0.0,0.0,no,delivered,5,669.03,0,0.0,1
19066.0,ecom express,fragile items,bike,express,central,cold,99.4,29.91,0.0,0.0,yes,delayed,3,636.73,0,0.0,1
19067.0,ekart,clothing,bike,standard,east,hot,11.3,43.35,0.0,0.0,no,delivered,5,186.55,0,0.0,1
19068.0,fedex,groceries,ev van,standard,east,rainy,103.8,10.95,0.0,0.0,no,delivered,5,551.85,0,0.0,1
19069.0,delhivery,automobile parts,scooter,standard,east,rainy,62.8,47.3,0.0,0.0,no,delivered,4,455.9,0,0.0,1
19070.0,ecom express,groceries,ev van,standard,south,clear,191.3,29.39,0.0,0.0,no,delivered,4,1044.67,0,0.0,1
19071.0,amazon logistics,fragile items,van,standard,central,clear,88.3,13.62,0.0,0.0,no,delivered,4,482.36,0,0.0,1
19072.0,dhl,furniture,bike,same day,east,hot,277.6,35.96,0.0,0.0,yes,delayed,2,1595.88,0,0.0,1
19073.0,fedex,cosmetics,bike,same day,east,foggy,220.2,37.6,0.0,0.0,yes,delayed,3,1313.8,0,0.0,1
19074.0,amazon logistics,pharmacy,ev bike,two day,west,foggy,39.4,18.68,0.0,0.0,no,delivered,4,253.04,0,0.0,1
19075.0,ekart,documents,bike,two day,central,hot,233.9,25.08,0.0,0.0,no,delivered,5,1244.74,0,0.0,1
19076.0,ekart,automobile parts,ev van,same day,south,foggy,278.9,30.53,0.0,0.0,yes,delayed,2,1586.09,0,0.0,1
19077.0,ekart,furniture,scooter,same day,north,cold,15.4,47.47,0.0,0.0,no,delivered,4,319.41,0,0.0,1
19078.0,xpressbees,furniture,truck,two day,west,stormy,122.3,29.97,0.0,0.0,no,delivered,5,701.41,0,0.0,1
19079.0,blue dart,pharmacy,van,two day,north,rainy,268.3,11.24,0.0,0.0,no,delivered,4,1375.22,0,0.0,1
19080.0,delhivery,automobile parts,bike,standard,central,stormy,48.7,49.52,0.0,0.0,no,delivered,5,392.24,0,0.0,1
19081.0,blue dart,fragile items,ev bike,same day,central,rainy,244.3,43.63,0.0,0.0,yes,delayed,2,1452.39,0,0.0,1
19082.0,ecom express,groceries,bike,two day,north,foggy,38.4,15.89,0.0,0.0,no,delivered,4,239.67,0,0.0,1
19083.0,amazon logistics,documents,ev bike,two day,north,hot,75.9,7.22,0.0,0.0,no,delivered,3,401.16,0,0.0,0
19084.0,ecom express,documents,truck,express,west,cold,198.2,42.32,0.0,0.0,no,delivered,3,1167.96,0,0.0,1
19085.0,ekart,documents,scooter,same day,west,stormy,8.9,7.11,0.0,0.0,no,delivered,3,165.83,0,0.0,0
19086.0,dhl,documents,ev van,express,central,cold,235.3,18.13,0.0,0.0,no,delivered,3,1280.89,0,0.0,1
19087.0,fedex,groceries,scooter,same day,north,foggy,202.4,48.0,0.0,0.0,no,delivered,4,1256.0,0,0.0,1
19088.0,fedex,electronics,scooter,same day,north,foggy,284.4,8.45,0.0,0.0,yes,delayed,2,1547.35,0,0.0,0
19089.0,delhivery,furniture,truck,same day,south,cold,3.6,32.36,0.0,0.0,no,delivered,5,211.08,0,0.0,1
19090.0,shadowfax,fragile items,van,two day,north,rainy,59.2,18.02,0.0,0.0,no,delivered,3,350.06,0,0.0,1
19091.0,delhivery,groceries,van,standard,central,clear,125.9,32.63,0.0,0.0,no,delivered,5,727.39,0,0.0,1
19092.0,ekart,electronics,ev bike,standard,west,foggy,215.3,20.97,0.0,0.0,no,delivered,5,1139.41,0,0.0,1
19093.0,ekart,groceries,ev van,two day,west,clear,146.9,45.64,0.0,0.0,no,delivered,3,871.42,0,0.0,1
19094.0,xpressbees,groceries,ev bike,express,west,clear,33.7,43.92,0.0,0.0,yes,delayed,2,350.26,0,0.0,1
19095.0,ecom express,pharmacy,bike,express,east,stormy,16.0,11.08,0.0,0.0,yes,delayed,3,163.24,0,0.0,1
19096.0,xpressbees,documents,ev van,two day,east,rainy,104.7,49.36,0.0,0.0,no,delivered,5,671.58,0,0.0,1
19097.0,dhl,documents,van,same day,south,clear,48.6,33.1,0.0,0.0,no,delivered,4,442.3,0,0.0,1
19098.0,fedex,cosmetics,ev van,same day,central,foggy,53.8,22.47,0.0,0.0,no,delivered,3,436.41,0,0.0,1
19099.0,fedex,clothing,scooter,two day,east,cold,89.2,7.09,0.0,0.0,no,delivered,5,467.27,0,0.0,0
19100.0,blue dart,automobile parts,truck,express,north,foggy,175.2,31.53,0.0,0.0,yes,failed,1,1020.59,0,0.0,1
19101.0,ecom express,documents,ev van,express,north,rainy,235.5,23.77,0.0,0.0,yes,delayed,3,1298.81,0,0.0,1
19102.0,ecom express,fragile items,ev van,standard,north,rainy,63.3,42.87,0.0,0.0,no,delivered,5,445.11,0,0.0,1
19103.0,ekart,electronics,truck,two day,central,rainy,129.8,30.07,0.0,0.0,no,delivered,4,739.21,0,0.0,1
19104.0,blue dart,documents,truck,standard,north,stormy,217.3,22.39,0.0,0.0,no,delivered,5,1153.67,0,0.0,1
19105.0,blue dart,groceries,bike,express,central,foggy,258.1,43.62,0.0,0.0,yes,delayed,2,1471.36,0,0.0,1
19106.0,shadowfax,furniture,truck,express,central,stormy,63.5,6.45,0.0,0.0,yes,delayed,2,386.85,0,0.0,0
19107.0,delhivery,electronics,van,two day,north,foggy,252.3,16.53,0.0,0.0,no,delivered,3,1311.09,0,0.0,1
19108.0,delhivery,documents,bike,express,north,stormy,131.1,23.08,0.0,0.0,yes,failed,1,774.74,0,0.0,1
19109.0,shadowfax,fragile items,ev van,standard,central,cold,194.5,18.48,0.0,0.0,no,delivered,5,1027.94,0,0.0,1
19110.0,blue dart,automobile parts,van,standard,west,hot,139.8,23.84,0.0,0.0,no,delivered,5,770.52,0,0.0,1
19111.0,delhivery,groceries,ev bike,same day,central,cold,223.8,21.29,0.0,0.0,no,delivered,3,1282.87,0,0.0,1
19112.0,delhivery,clothing,bike,two day,central,clear,216.6,20.91,0.0,0.0,no,delivered,4,1145.73,0,0.0,1
19113.0,xpressbees,documents,scooter,standard,north,rainy,155.8,33.72,0.0,0.0,no,delivered,3,880.16,0,0.0,1
19114.0,dhl,automobile parts,ev van,same day,north,clear,286.2,27.75,0.0,0.0,yes,delayed,3,1614.25,0,0.0,1
19115.0,ekart,automobile parts,ev van,standard,west,hot,271.2,9.81,0.0,0.0,no,delivered,4,1385.43,0,0.0,0
19116.0,shadowfax,fragile items,bike,standard,north,foggy,102.1,39.25,0.0,0.0,no,delivered,5,628.25,0,0.0,1
19117.0,blue dart,fragile items,ev van,standard,central,clear,36.9,44.16,0.0,0.0,no,delivered,3,316.98,0,0.0,1
19118.0,fedex,cosmetics,scooter,standard,central,foggy,44.9,4.05,0.0,0.0,no,delivered,3,236.65,0,0.0,0
19119.0,fedex,pharmacy,scooter,same day,east,stormy,78.4,49.52,0.0,0.0,no,delivered,4,640.77,0,0.0,1
19120.0,xpressbees,cosmetics,ev van,two day,south,rainy,196.5,38.71,0.0,0.0,no,delivered,4,1098.63,0,0.0,1
19121.0,shadowfax,pharmacy,truck,standard,central,rainy,56.9,22.15,0.0,0.0,no,delivered,4,350.95,0,0.0,1
19122.0,xpressbees,groceries,ev bike,two day,east,rainy,169.2,39.41,0.0,0.0,no,delivered,4,964.23,0,0.0,1
19123.0,blue dart,pharmacy,bike,standard,south,stormy,225.1,13.82,0.0,0.0,no,delivered,4,1166.96,0,0.0,1
19124.0,blue dart,documents,ev bike,two day,east,clear,63.0,10.6,0.0,0.0,no,delivered,3,346.8,0,0.0,1
19125.0,fedex,pharmacy,van,two day,south,foggy,93.0,3.77,0.0,0.0,no,delivered,5,476.31,0,0.0,0
19126.0,delhivery,groceries,ev bike,same day,west,stormy,14.5,36.86,0.0,0.0,no,delivered,4,283.08,0,0.0,1
19127.0,fedex,furniture,truck,express,central,stormy,35.3,36.14,0.0,0.0,yes,delayed,2,334.92,0,0.0,1
19128.0,shadowfax,clothing,bike,two day,north,foggy,112.9,6.43,0.0,0.0,no,delivered,5,583.79,0,0.0,0
19129.0,amazon logistics,automobile parts,ev van,express,south,hot,83.1,16.69,0.0,0.0,yes,failed,1,515.57,0,0.0,1
19130.0,shadowfax,cosmetics,scooter,standard,central,hot,64.8,36.13,0.0,0.0,no,delivered,5,432.39,0,0.0,1
19131.0,ecom express,electronics,van,express,central,foggy,98.7,12.99,0.0,0.0,yes,delayed,2,582.47,0,0.0,1
19132.0,shadowfax,furniture,ev bike,standard,west,stormy,33.5,24.58,0.0,0.0,no,delivered,4,241.24,0,0.0,1
19133.0,fedex,furniture,ev van,express,north,clear,218.5,3.44,0.0,0.0,no,delivered,5,1152.82,0,0.0,0
19134.0,ekart,fragile items,ev van,standard,north,rainy,178.5,14.82,0.0,0.0,no,delivered,5,936.96,0,0.0,1
19135.0,xpressbees,cosmetics,van,express,south,rainy,79.4,10.14,0.0,0.0,yes,delayed,3,477.42,0,0.0,1
19136.0,amazon logistics,fragile items,van,same day,north,hot,41.6,48.82,0.0,0.0,no,delivered,3,454.46,0,0.0,1
19137.0,ekart,furniture,ev bike,same day,east,foggy,13.5,37.32,0.0,0.0,no,delivered,4,279.46,0,0.0,1
19138.0,delhivery,clothing,scooter,standard,west,clear,204.2,28.64,0.0,0.0,no,delivered,3,1106.92,0,0.0,1
19139.0,delhivery,cosmetics,truck,express,west,stormy,64.8,6.78,0.0,0.0,yes,delayed,3,394.34,0,0.0,0
19140.0,shadowfax,clothing,scooter,same day,east,stormy,129.9,28.39,0.0,0.0,yes,failed,1,834.67,0,0.0,1
19141.0,shadowfax,pharmacy,scooter,express,south,cold,177.4,34.81,0.0,0.0,yes,delayed,2,1041.43,0,0.0,1
19142.0,blue dart,groceries,truck,standard,east,stormy,107.5,5.72,0.0,0.0,no,delivered,4,554.66,0,0.0,0
19143.0,delhivery,groceries,ev van,same day,west,cold,12.0,31.81,0.0,0.0,no,delivered,3,255.43,0,0.0,1
19144.0,shadowfax,clothing,scooter,same day,south,rainy,157.7,38.05,0.0,0.0,yes,delayed,2,1002.65,0,0.0,1
19145.0,dhl,fragile items,ev bike,standard,north,foggy,281.7,26.93,0.0,0.0,no,delivered,4,1489.29,0,0.0,1
19146.0,dhl,cosmetics,bike,two day,west,rainy,39.4,25.11,0.0,0.0,no,delivered,4,272.33,0,0.0,1
19147.0,ekart,groceries,ev bike,express,west,foggy,113.5,16.31,0.0,0.0,yes,delayed,2,666.43,0,0.0,1
19148.0,xpressbees,cosmetics,van,same day,north,clear,95.0,19.05,0.0,0.0,no,delivered,5,632.15,0,0.0,1
19149.0,xpressbees,automobile parts,bike,standard,west,foggy,73.0,39.22,0.0,0.0,no,delivered,5,482.66,0,0.0,1
19150.0,delhivery,cosmetics,truck,express,south,stormy,189.7,13.8,0.0,0.0,yes,delayed,3,1039.9,0,0.0,1
19151.0,delhivery,automobile parts,scooter,standard,central,rainy,111.7,39.28,0.0,0.0,no,delivered,4,676.34,0,0.0,1
19152.0,fedex,furniture,truck,standard,west,foggy,94.9,14.47,0.0,0.0,no,delivered,4,517.91,0,0.0,1
19153.0,shadowfax,groceries,bike,express,east,stormy,52.0,39.7,0.0,0.0,yes,delayed,2,429.1,0,0.0,1
19154.0,blue dart,fragile items,van,standard,central,cold,109.7,36.22,0.0,0.0,no,delivered,4,657.16,0,0.0,1
19155.0,blue dart,pharmacy,scooter,express,west,rainy,297.1,47.33,0.0,0.0,yes,delayed,3,1632.7206,0,0.0,1
19156.0,xpressbees,pharmacy,scooter,same day,south,stormy,260.4,17.17,0.0,0.0,yes,failed,2,1453.51,0,0.0,1
19157.0,fedex,pharmacy,bike,two day,west,cold,29.7,3.48,0.0,0.0,no,delivered,5,158.94,0,0.0,0
19158.0,blue dart,automobile parts,scooter,express,west,clear,190.0,14.7,0.0,0.0,yes,delayed,2,1044.1,0,0.0,1
19159.0,shadowfax,cosmetics,bike,standard,central,foggy,145.3,10.9,0.0,0.0,no,delivered,5,759.2,0,0.0,1
19160.0,delhivery,fragile items,truck,two day,north,foggy,204.0,11.33,0.0,0.0,no,delivered,4,1053.99,0,0.0,1
19161.0,ekart,electronics,van,express,central,cold,282.2,35.23,0.0,0.0,yes,delayed,3,1566.69,0,0.0,1
19162.0,xpressbees,cosmetics,scooter,two day,south,clear,28.1,0.99,0.0,0.0,no,delivered,5,143.47,0,0.0,0
19163.0,ekart,documents,truck,same day,east,cold,166.7,20.33,0.0,0.0,no,delivered,3,994.49,0,0.0,1
19164.0,delhivery,clothing,ev van,standard,north,stormy,21.7,8.96,0.0,0.0,no,delivered,4,135.38,0,0.0,0
19165.0,ecom express,documents,truck,two day,north,clear,112.2,47.81,0.0,0.0,no,delivered,5,704.43,0,0.0,1
19166.0,ekart,fragile items,scooter,standard,central,cold,135.7,0.89,0.0,0.0,no,delivered,4,681.17,0,0.0,0
19167.0,fedex,fragile items,van,express,west,hot,26.4,44.51,0.0,0.0,no,delivered,5,315.53,0,0.0,1
19168.0,amazon logistics,documents,ev bike,standard,east,hot,73.7,33.53,0.0,0.0,no,delivered,4,469.09,0,0.0,1
19169.0,ecom express,clothing,bike,two day,north,rainy,172.1,34.69,0.0,0.0,no,delivered,4,964.57,0,0.0,1
19170.0,amazon logistics,groceries,scooter,two day,central,rainy,68.4,3.93,0.0,0.0,no,delivered,4,353.79,0,0.0,0
19171.0,dhl,documents,van,two day,north,hot,216.2,33.57,0.0,0.0,no,delivered,3,1181.71,0,0.0,1
19172.0,amazon logistics,furniture,truck,standard,north,rainy,200.3,20.78,0.0,0.0,no,delivered,3,1063.84,0,0.0,1
19173.0,delhivery,fragile items,truck,two day,south,foggy,149.7,30.73,0.0,0.0,no,delivered,5,840.69,0,0.0,1
19174.0,ekart,documents,ev bike,same day,west,cold,168.2,11.91,0.0,0.0,no,delivered,4,976.73,0,0.0,1
19175.0,blue dart,clothing,ev van,two day,south,cold,97.6,12.88,0.0,0.0,no,delivered,4,526.64,0,0.0,1
19176.0,fedex,electronics,scooter,express,east,clear,165.3,9.91,0.0,0.0,yes,delayed,2,906.23,0,0.0,0
19177.0,ecom express,cosmetics,van,same day,north,hot,97.1,27.2,0.0,0.0,no,delivered,4,667.1,0,0.0,1
19178.0,xpressbees,clothing,van,express,west,hot,272.1,14.15,0.0,0.0,yes,delayed,2,1452.95,0,0.0,1
19179.0,ecom express,clothing,bike,same day,central,cold,25.9,7.72,0.0,0.0,no,delivered,5,252.66,0,0.0,0
19180.0,blue dart,fragile items,bike,same day,central,rainy,61.8,24.6,0.0,0.0,no,delivered,5,482.8,0,0.0,1
19181.0,xpressbees,electronics,truck,express,central,hot,76.4,46.72,0.0,0.0,yes,delayed,3,572.16,0,0.0,1
19182.0,xpressbees,pharmacy,truck,express,central,rainy,236.5,44.43,0.0,0.0,yes,delayed,2,1365.79,0,0.0,1
19183.0,fedex,electronics,scooter,two day,central,foggy,136.2,48.53,0.0,0.0,no,delivered,5,826.59,0,0.0,1
19184.0,delhivery,automobile parts,ev van,two day,central,clear,167.0,30.8,0.0,0.0,no,delivered,5,927.4,0,0.0,1
19185.0,delhivery,cosmetics,scooter,standard,west,hot,89.3,23.16,0.0,0.0,no,delivered,3,515.98,0,0.0,1
19186.0,ecom express,fragile items,truck,standard,south,rainy,81.4,36.53,0.0,0.0,no,delivered,4,516.59,0,0.0,1
19187.0,ekart,pharmacy,ev van,two day,north,foggy,194.9,24.08,0.0,0.0,no,delivered,5,1046.74,0,0.0,1
19188.0,shadowfax,groceries,ev bike,same day,west,clear,206.2,37.33,0.0,0.0,no,delivered,5,1242.99,0,0.0,1
19189.0,ecom express,automobile parts,ev bike,standard,south,stormy,155.9,18.38,0.0,0.0,no,delivered,4,834.64,0,0.0,1
19190.0,fedex,fragile items,scooter,two day,central,stormy,211.4,45.63,0.0,0.0,no,delivered,4,1193.89,0,0.0,1
19191.0,blue dart,electronics,ev van,standard,west,hot,232.2,1.11,0.0,0.0,no,delivered,4,1164.33,0,0.0,0
19192.0,fedex,pharmacy,van,standard,south,foggy,31.4,32.17,0.0,0.0,no,delivered,5,253.51,0,0.0,1
19193.0,ekart,furniture,scooter,same day,east,hot,71.2,28.28,0.0,0.0,no,delivered,3,540.84,0,0.0,1
19194.0,blue dart,documents,ev bike,same day,south,stormy,186.9,49.49,0.0,0.0,yes,delayed,2,1182.97,0,0.0,1
19195.0,amazon logistics,furniture,truck,standard,south,clear,262.3,17.89,0.0,0.0,no,delivered,4,1365.17,0,0.0,1
19196.0,dhl,automobile parts,bike,same day,east,clear,243.6,4.32,0.0,0.0,yes,failed,2,1330.96,0,0.0,0
19197.0,xpressbees,electronics,bike,two day,east,rainy,175.3,4.2,0.0,0.0,no,delivered,4,889.1,0,0.0,0
